category,sourceFile,textKey,scene,field,currentText,revisedText,note
action,src/config/plans.ts,action.config.plans.line185.2,通用 UI,stringLiteral,恢复,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line185.3,通用 UI,stringLiteral,沉淀,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line202.1,通用 UI,feedbackText,小獭好好睡了一觉，也把心里的小结轻轻解开了。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line207.1,通用 UI,name,稳定运营,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line208.1,通用 UI,description,不冒进也不停摆，保持训练、营业和粉丝互动的节奏。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line212.1,通用 UI,stringLiteral,爆发低,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line212.2,通用 UI,stringLiteral,难以冲顶,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line213.1,通用 UI,stringLiteral,运营,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line213.2,通用 UI,stringLiteral,日常,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line213.3,通用 UI,stringLiteral,低风险,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line238.1,通用 UI,feedbackText,小獭按自己的节奏稳稳前进，细小的进步也会累积成光。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line242.1,通用 UI,name,个人外务,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line243.1,通用 UI,description,独立参加外部企划，扩大路人认知和讨论度。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line247.1,通用 UI,stringLiteral,压力明显上升,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line247.2,通用 UI,stringLiteral,体力下降,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line248.1,通用 UI,stringLiteral,外务,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line248.2,通用 UI,stringLiteral,曝光,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line248.3,通用 UI,stringLiteral,舆论,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line252.1,总选结算,lockedReason,需要影响力 ≥ 40，或总选达到 TOP32，或经历过正向外务 / 曝光事件。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line256.1,通用 UI,type,外务,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line257.1,通用 UI,type,曝光,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line273.1,通用 UI,feedbackText,这次个人外务让更多人记住了小獭，也让她背上了更高期待。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line277.1,通用 UI,name,高强度集训,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line278.1,通用 UI,description,短期集中冲刺基础能力，但需要扛住透支风险。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line282.1,通用 UI,stringLiteral,体力大幅下降,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line282.2,通用 UI,stringLiteral,压力明显上升,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line283.1,通用 UI,stringLiteral,练习,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line283.2,通用 UI,stringLiteral,舞台,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line283.3,通用 UI,stringLiteral,透支,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line286.1,通用 UI,lockedReason,需要体力 ≥ 60，且压力 ≤ 65。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line307.1,通用 UI,feedbackText,小獭咬牙完成了高强度集训，实力被狠狠向前推了一步。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line311.1,通用 UI,name,生日应援筹备,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line312.1,通用 UI,description,提前凝聚粉丝心意，把重要月份变成共同记忆。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line316.1,通用 UI,stringLiteral,压力小幅上升,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line317.1,通用 UI,stringLiteral,粉丝,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line317.2,通用 UI,stringLiteral,应援,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line317.3,通用 UI,stringLiteral,生日,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line321.1,通用 UI,lockedReason,仅 ${CHARACTER_BIRTH_MONTH - 1} 月 / ${CHARACTER_BIRTH_MONTH} 月开放，且核心应援力 ≥ 35。,,动态模板，保留变量；配置文案，可改
action,src/config/plans.ts,action.config.plans.line338.1,通用 UI,feedbackText,生日应援的准备让小獭和粉丝靠得更近，喜欢也变得更有形状。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line342.1,通用 UI,name,风格转型,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line343.1,通用 UI,description,尝试更鲜明的表达方式，提高辨识度也承担争议。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line347.1,通用 UI,stringLiteral,风格争议,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line347.2,通用 UI,stringLiteral,压力上升,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line348.1,通用 UI,stringLiteral,风格,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line348.2,通用 UI,stringLiteral,形象,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line348.3,通用 UI,stringLiteral,舆论,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line351.1,通用 UI,lockedReason,需要魅力 ≥ 45，且形象经营累计 ≥ 3 次。,,配置文案，可改
action,src/config/plans.ts,action.config.plans.line372.1,通用 UI,feedbackText,新的风格让小獭更有辨识度，也让讨论声变得更热烈。,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line40.1,通用 UI,name,新人期,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line64.1,通用 UI,simulationTarget,前期进圈困难，TOP48 就是明显阶段胜利。,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line68.1,通用 UI,name,成长期,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line92.1,通用 UI,simulationTarget,中期稳定进圈，好路线可以冲 TOP32 / TOP16 边缘。,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line96.1,通用 UI,name,核心期,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line137.1,通用 UI,simulationTarget,核心期经营合理可以进 TOP16，极好路线摸到神七或名场面边缘。,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line141.1,通用 UI,name,成熟期,,配置文案，可改
ui,src/config/rankCalibration.ts,ui.config.rankCalibration.line205.1,通用 UI,simulationTarget,成熟期好路线能冲神七 / 名场面，顶点和年度舞台记忆必须满足额外条件。,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line22.1,通用 UI,statName,体力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line33.1,通用 UI,statName,心情,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line44.1,通用 UI,statName,压力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line55.1,通用 UI,statName,唱功,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line66.1,通用 UI,statName,舞蹈,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line77.1,通用 UI,statName,舞台力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line88.1,通用 UI,statName,粉丝数,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line99.1,通用 UI,statName,核心应援力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line110.1,通用 UI,statName,影响力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line121.1,通用 UI,statName,资源,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line132.1,通用 UI,statName,魅力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line143.1,通用 UI,statName,运营力,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line154.1,通用 UI,statName,粉丝疲劳,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line178.1,通用 UI,title,状态,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line179.1,通用 UI,title,舞台能力,,配置文案，可改
annual,src/config/stats.ts,annual.config.stats.line180.1,总选结算,title,粉丝 / 总选,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line181.1,通用 UI,title,个人经营,,配置文案，可改
ui,src/config/stats.ts,ui.config.stats.line182.1,通用 UI,title,隐藏 / 半隐藏,,配置文案，可改
status,src/config/statusPortraits.ts,status.config.statusPortraits.line16.1,主界面状态区,label,普通状态立绘,,配置文案，可改
status,src/config/statusPortraits.ts,status.config.statusPortraits.line17.1,主界面状态区,label,开心状态立绘,,配置文案，可改
status,src/config/statusPortraits.ts,status.config.statusPortraits.line18.1,主界面状态区,label,疲惫状态立绘,,配置文案，可改
status,src/config/statusPortraits.ts,status.config.statusPortraits.line19.1,主界面状态区,label,高压状态立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line22.1,CG解锁 / Lightbox,label,剧场训练行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line28.1,CG解锁 / Lightbox,label,粉丝营业行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line34.1,CG解锁 / Lightbox,label,外务曝光行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line40.1,CG解锁 / Lightbox,label,舞台专项行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line46.1,CG解锁 / Lightbox,label,形象经营行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line52.1,CG解锁 / Lightbox,label,休整沉淀行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line58.1,CG解锁 / Lightbox,label,稳定运营行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line64.1,CG解锁 / Lightbox,label,个人外务行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line70.1,CG解锁 / Lightbox,label,高强度集训行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line76.1,CG解锁 / Lightbox,label,生日应援筹备行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line82.1,CG解锁 / Lightbox,label,风格转型行动立绘,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line91.1,CG解锁 / Lightbox,label,粉丝来信剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line97.1,CG解锁 / Lightbox,label,粉丝二创出圈剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line103.1,CG解锁 / Lightbox,label,舞台小失误剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line109.1,CG解锁 / Lightbox,label,练习室加练剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line115.1,CG解锁 / Lightbox,label,挑战不同风格剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line121.1,CG解锁 / Lightbox,label,夏日邀约剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line127.1,CG解锁 / Lightbox,label,心情低落剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line133.1,CG解锁 / Lightbox,label,被夸奖后偷偷开心剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line139.1,CG解锁 / Lightbox,label,普通但重要的一天剧情 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line147.1,CG解锁 / Lightbox,label,X队初登场 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line152.1,CG解锁 / Lightbox,label,冰帝传说 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line157.1,CG解锁 / Lightbox,label,十八个闪耀瞬间 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line162.1,CG解锁 / Lightbox,label,卡拉卡拉狗 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line167.1,CG解锁 / Lightbox,label,肩负旗帜 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line177.1,CG解锁 / Lightbox,label,队长 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line185.1,CG解锁 / Lightbox,label,少女革命作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line190.1,CG解锁 / Lightbox,label,歪歪DS作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line195.1,CG解锁 / Lightbox,label,小一作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line200.1,CG解锁 / Lightbox,label,meteor stream作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line205.1,CG解锁 / Lightbox,label,Triones作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line207.1,CG解锁 / Lightbox,label,Fu作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line211.1,CG解锁 / Lightbox,label,SuperTATA作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line216.1,CG解锁 / Lightbox,label,烙印作品 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line218.1,CG解锁 / Lightbox,label,FLAME作品 CG,,配置文案，可改
annual,src/config/visualAssets.ts,annual.config.visualAssets.line225.1,总选结算,label,总选高光 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line230.1,B50结算,label,B50高光 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line238.1,CG解锁 / Lightbox,label,化茧为蝶结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line243.1,CG解锁 / Lightbox,label,星火将燃结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line248.1,CG解锁 / Lightbox,label,仍在半山结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line253.1,CG解锁 / Lightbox,label,那么晚安结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line258.1,CG解锁 / Lightbox,label,暂停休整结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line263.1,CG解锁 / Lightbox,label,偶像顶点结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line268.1,CG解锁 / Lightbox,label,神七高位结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line273.1,CG解锁 / Lightbox,label,TOP16 稳定核心结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line278.1,CG解锁 / Lightbox,label,剧场传说结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line283.1,CG解锁 / Lightbox,label,舞台记忆结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line288.1,CG解锁 / Lightbox,label,粉丝羁绊结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line293.1,CG解锁 / Lightbox,label,外务突破结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line298.1,CG解锁 / Lightbox,label,稳定运营结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line303.1,CG解锁 / Lightbox,label,遗憾毕业结局 CG,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line371.1,CG解锁 / Lightbox,placeholderText,结局 CG 待接入,,配置文案，可改
visual,src/config/visualAssets.ts,visual.config.visualAssets.line386.1,CG解锁 / Lightbox,placeholderText,视觉资源待补充,,配置文案，可改；缺图/占位提示
visual,src/config/visualAssets.ts,visual.config.visualAssets.line421.1,CG解锁 / Lightbox,placeholderText,年度主题 CG 待补充,,配置文案，可改；缺图/占位提示
work,src/config/works.ts,work.config.works.line45.1,年度主题节点 / 作品节点,C,完成但记忆点不足,,配置文案，可改
work,src/config/works.ts,work.config.works.line46.1,年度主题节点 / 作品节点,B,稳定完成，有一定反馈,,配置文案，可改
work,src/config/works.ts,work.config.works.line47.1,年度主题节点 / 作品节点,A,形成代表性记忆,,配置文案，可改
work,src/config/works.ts,work.config.works.line48.1,年度主题节点 / 作品节点,S,年度级高光,,配置文案，可改
work,src/config/works.ts,work.config.works.line52.1,年度主题节点 / 作品节点,C,她完成了这一次舞台，但还没有真正留下足够鲜明的记忆点。不是失败，只是还需要更多时间，等她把自己想表达的东西磨得更清楚。,,配置文案，可改
work,src/config/works.ts,work.config.works.line53.1,年度主题节点 / 作品节点,B,这一次作品稳定地完成了。有人记住了她的表现，也有人开始期待她下一次能不能再往前一步。,,配置文案，可改
work,src/config/works.ts,work.config.works.line54.1,年度主题节点 / 作品节点,A,这一次，她不只是完成了作品，而是真的留下了属于自己的瞬间。那些被反复提起的细节，开始变成她成长路上的标记。,,配置文案，可改
work,src/config/works.ts,work.config.works.line55.1,年度主题节点 / 作品节点,S,这一刻成为了她这一阶段最重要的高光。不是偶然的闪亮，而是长期积累终于汇聚成能够被记住、被回望的作品记忆。,,配置文案，可改
work,src/config/works.ts,work.config.works.line70.1,年度主题节点 / 作品节点,sourceName,X队出道,,配置文案，可改
work,src/config/works.ts,work.config.works.line71.1,年度主题节点 / 作品节点,title,X队初登场,,配置文案，可改
work,src/config/works.ts,work.config.works.line74.1,年度主题节点 / 作品节点,description,她第一次以正式身份站上这个起点。灯光还没有完全偏向她，但那一刻开始，她拥有了被记住的可能。,,配置文案，可改
work,src/config/works.ts,work.config.works.line85.1,年度主题节点 / 作品节点,sourceName,速报第一,,配置文案，可改
work,src/config/works.ts,work.config.works.line86.1,年度主题节点 / 作品节点,title,冰帝传说,,配置文案，可改
work,src/config/works.ts,work.config.works.line89.1,年度主题节点 / 作品节点,description,一次突然而来的高位信号，让更多人开始意识到：这个名字也许不该被轻易忽略。,,配置文案，可改
work,src/config/works.ts,work.config.works.line100.1,年度主题节点 / 作品节点,sourceName,十八个闪耀瞬间,,配置文案，可改
work,src/config/works.ts,work.config.works.line101.1,年度主题节点 / 作品节点,title,十八个闪耀瞬间,,配置文案，可改
work,src/config/works.ts,work.config.works.line104.1,年度主题节点 / 作品节点,description,那些被记录下来的闪光片段，构成了她早期成长里最清晰的证明。,,配置文案，可改
work,src/config/works.ts,work.config.works.line115.1,年度主题节点 / 作品节点,sourceName,加入 COLOR GIRLS,,配置文案，可改
work,src/config/works.ts,work.config.works.line116.1,年度主题节点 / 作品节点,title,卡拉卡拉狗,,配置文案，可改
work,src/config/works.ts,work.config.works.line119.1,年度主题节点 / 作品节点,description,新的位置带来新的目光，也让她开始学习如何在更大的舞台体系里找到自己的颜色。,,配置文案，可改
work,src/config/works.ts,work.config.works.line130.1,年度主题节点 / 作品节点,sourceName,成为副队长,,配置文案，可改
work,src/config/works.ts,work.config.works.line131.1,年度主题节点 / 作品节点,title,肩负旗帜,,配置文案，可改
work,src/config/works.ts,work.config.works.line134.1,年度主题节点 / 作品节点,description,身份的变化意味着责任。她不只是向前走，也开始学会把身边的人一起带向前。,,配置文案，可改
work,src/config/works.ts,work.config.works.line149.1,年度主题节点 / 作品节点,description,这不是一次普通的舞台尝试。更锋利的节奏、更明确的表情和更强的舞台冲击，让她开始显露出不同于以往的一面。,,配置文案，可改
work,src/config/works.ts,work.config.works.line160.1,年度主题节点 / 作品节点,sourceName,队长责任,,配置文案，可改
work,src/config/works.ts,work.config.works.line161.1,年度主题节点 / 作品节点,title,队长,,配置文案，可改
work,src/config/works.ts,work.config.works.line164.1,年度主题节点 / 作品节点,description,责任落到肩上之后，她要面对的不只是自己的舞台，还有更多人的期待、节奏和方向。,,配置文案，可改
work,src/config/works.ts,work.config.works.line175.1,年度主题节点 / 作品节点,sourceName,少女革命,,配置文案，可改
work,src/config/works.ts,work.config.works.line178.1,年度主题节点 / 作品节点,title,少女革命,,配置文案，可改
theme,src/config/works.ts,theme.config.works.line179.1,年度主题节点 / 作品节点,description,成长不只是变得更强，也是在一次次舞台里重新定义自己。这个节点记录的是她从青涩走向坚定的瞬间。,,配置文案，可改
work,src/config/works.ts,work.config.works.line187.1,年度主题节点 / 作品节点,sourceName,歪歪DS,,配置文案，可改
work,src/config/works.ts,work.config.works.line190.1,年度主题节点 / 作品节点,title,歪歪DS,,配置文案，可改
work,src/config/works.ts,work.config.works.line191.1,年度主题节点 / 作品节点,description,这是一场更靠近粉丝记忆的舞台。不是宏大的宣告，而是把陪伴、回应和个人色彩认真地放进同一个夜晚。,,配置文案，可改
work,src/config/works.ts,work.config.works.line199.1,年度主题节点 / 作品节点,sourceName,小一,,配置文案，可改
work,src/config/works.ts,work.config.works.line202.1,年度主题节点 / 作品节点,title,小一,,配置文案，可改
work,src/config/works.ts,work.config.works.line203.1,年度主题节点 / 作品节点,description,她把更细腻的表达放进作品里。那些不夸张却足够清晰的瞬间，开始让人意识到她的个人质感。,,配置文案，可改
work,src/config/works.ts,work.config.works.line215.1,年度主题节点 / 作品节点,description,像流星划过夜空一样，这个舞台需要速度、冲击力和被看见的瞬间。它考验的不只是完成度，也考验她能不能抓住目光。,,配置文案，可改
work,src/config/works.ts,work.config.works.line227.1,年度主题节点 / 作品节点,description,稳定、完整、默契和舞台掌控力在这里被放大。她需要证明自己不是偶然闪光，而是能够持续撑住舞台。,,配置文案，可改
work,src/config/works.ts,work.config.works.line239.1,年度主题节点 / 作品节点,description,风格、表达和粉丝记忆在这一刻汇合。她不再只是完成作品，而是在作品里留下了自己的烙印。,,配置文案，可改
work,src/config/works.ts,work.config.works.line251.1,年度主题节点 / 作品节点,description,轻快、鲜明、带有个人符号的舞台记忆，需要她把可爱、灵气和自我表达融合成一个容易被记住的瞬间。,,配置文案，可改
work,src/config/works.ts,work.config.works.line259.1,年度主题节点 / 作品节点,sourceName,烙印,,配置文案，可改
work,src/config/works.ts,work.config.works.line262.1,年度主题节点 / 作品节点,title,烙印,,配置文案，可改
work,src/config/works.ts,work.config.works.line263.1,年度主题节点 / 作品节点,description,这是高位阶段留下的证明。舞台不只是表演，也是一种宣告：她曾经走到这里，并把名字刻进这一年的记忆里。,,配置文案，可改
work,src/config/works.ts,work.config.works.line275.1,年度主题节点 / 作品节点,description,这是终章前被点燃的火焰。过去所有积累、压力、期待与陪伴，都会在这里汇成最后的舞台。,,配置文案，可改
work,src/config/works.ts,work.config.works.line306.1,年度主题节点 / 作品节点,title,代表作成形,,配置文案，可改
work,src/config/works.ts,work.config.works.line307.1,年度主题节点 / 作品节点,description,这一阶段的作品开始被粉丝稳定记住。,,配置文案，可改
work,src/config/works.ts,work.config.works.line310.1,年度主题节点 / 作品节点,title,年度作品高光,,配置文案，可改
work,src/config/works.ts,work.config.works.line311.1,年度主题节点 / 作品节点,description,这一作品成为本阶段的关键记忆点。,,配置文案，可改
gallery,src/pages/GalleryPage.tsx,gallery.pages.GalleryPage.line17.jsx,图鉴,jsxText,小獭图鉴,,疑似硬编码，修改前确认上下文
gallery,src/pages/GalleryPage.tsx,gallery.pages.GalleryPage.line21.jsx,图鉴,description,角色收集册,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line88.1,主界面 / 流程浮层,ariaLabel,流程交互区,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line128.1,主界面 / 流程浮层,buttonText,返回首页,,按钮文案，建议短；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line135.1,主界面 / 流程浮层,buttonText,重新开始,,按钮文案，建议短；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line175.1,主界面 / 流程浮层,ariaLabel,月份操作,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line180.1,主界面 / 流程浮层,stringLiteral,推进中...,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line180.2,主界面 / 流程浮层,stringLiteral,自动推进到下个关键节点,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line203.1,主界面 / 流程浮层,stringLiteral,推进中...,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line203.2,主界面 / 流程浮层,stringLiteral,自动推进到下个关键节点,,疑似硬编码，修改前确认上下文
flame,src/pages/GamePage.tsx,flame.pages.GamePage.line296.1,主界面 / 流程浮层,stringLiteral,进入 2026 FLAME 终章,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line296.2,主界面 / 流程浮层,stringLiteral,进入下一年,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line329.1,主界面 / 流程浮层,title,准备中,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line332.1,主界面 / 流程浮层,description,小獭正在整理下一步日程。,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line333.1,主界面 / 流程浮层,description,上一项计划：${lastPlanId},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line333.2,主界面 / 流程浮层,description,等待下一阶段。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line350.1,主界面 / 流程浮层,ariaLabel,视觉记忆解锁,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line373.1,主界面 / 流程浮层,stringLiteral,· ${unlock.grade} 级作品,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line390.1,主界面 / 流程浮层,stringLiteral,年度作品,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line394.1,主界面 / 流程浮层,stringLiteral,年度主题,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line398.1,主界面 / 流程浮层,stringLiteral,年度节点,,疑似硬编码，修改前确认上下文
flame,src/pages/GamePage.tsx,flame.pages.GamePage.line402.1,主界面 / 流程浮层,stringLiteral,终章,,疑似硬编码，修改前确认上下文
event,src/pages/GamePage.tsx,event.pages.GamePage.line405.1,主界面 / 流程浮层,stringLiteral,事件,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line419.1,主界面 / 流程浮层,title,年度主题节点,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line422.1,主界面 / 流程浮层,description,${result.currentYear} 年 ${result.month} 月,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line422.2,主界面 / 流程浮层,description,节点记录整理中,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line423.1,主界面 / 流程浮层,description,这一年的重要记忆正在整理。,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line448.1,主界面 / 流程浮层,title,年度作品节点,,疑似硬编码，修改前确认上下文
ui,src/pages/GamePage.tsx,ui.pages.GamePage.line451.1,主界面 / 流程浮层,description,${result.currentYear} 年 ${result.month} 月,,动态模板，保留变量；疑似硬编码，修改前确认上下文
